member_id,account_age_days,kyc_completeness,avg_contribution,contribution_count,contribution_consistency,num_payment_methods,device_changes_30d,failed_login_attempts_30d,withdrawal_to_deposit_ratio,referral_count,days_since_last_activity,velocity_score,is_high_risk
1641,1443,1.0,42201.53,8,0.79,3,0,1,0.217,3,13,0.84,0
1642,101,1.0,16857.47,9,0.884,2,0,0,0.355,1,123,0.484,0
1643,894,0.5,75454.11,9,0.514,1,1,0,0.917,1,43,0.393,1
1644,1189,1.0,50201.08,7,0.397,2,1,1,0.613,0,236,0.316,1
1645,264,1.0,19846.45,7,0.568,2,0,0,0.412,4,252,0.36,0
1646,590,0.75,51634.91,7,0.646,1,1,0,0.275,1,333,0.202,0
1647,687,0.5,52827.7,13,1.0,2,0,0,0.495,3,321,0.496,1
1648,1327,1.0,43769.04,9,0.772,2,0,1,0.526,0,64,0.231,0
1649,1953,1.0,2681.26,13,0.88,2,2,1,0.203,0,188,0.293,0
1650,1672,1.0,30704.39,8,0.97,1,0,0,0.235,1,27,0.514,0
1651,380,0.75,74650.79,12,0.66,2,1,0,0.359,2,206,0.751,0
1652,37,1.0,61407.35,15,0.77,2,0,1,0.111,3,170,0.706,0
1653,104,1.0,60087.8,9,0.801,3,1,0,0.128,0,218,0.234,0
1654,1191,1.0,49916.7,12,0.871,2,0,1,0.018,1,200,0.344,0
1655,313,1.0,80764.15,10,0.724,3,0,0,0.736,0,388,0.0,0
1656,463,0.5,25465.03,7,0.959,2,0,0,0.0,3,11,0.552,1
1657,1694,1.0,21021.6,12,0.971,2,1,0,0.0,3,274,0.58,0
1658,1747,0.5,133689.82,7,0.693,2,3,0,0.0,4,144,0.397,0
1659,1678,1.0,23219.97,10,0.902,3,1,0,0.455,1,318,0.712,0
1660,508,0.75,12547.45,13,0.828,2,1,0,0.063,1,57,0.245,0
1661,1239,1.0,34114.85,8,1.0,3,2,0,0.489,0,396,0.417,0
1662,1221,0.75,45004.82,10,0.929,3,2,0,0.288,0,390,0.103,0
1663,371,1.0,81123.04,10,0.827,1,1,0,0.618,1,359,0.359,0
1664,1107,1.0,30759.0,12,0.636,2,2,1,0.087,1,246,0.273,0
1665,1050,1.0,30548.08,8,0.543,3,0,0,0.315,0,270,0.544,0
1666,792,0.75,41879.6,7,0.856,2,0,0,0.578,0,255,0.298,0
1667,1503,0.5,26566.31,9,0.408,2,0,0,0.604,0,245,0.692,0
1668,1355,1.0,10131.48,14,1.0,1,1,0,0.572,0,4,0.0,0
1669,1065,1.0,13570.67,14,0.338,3,0,0,0.439,2,91,0.535,0
1670,1451,1.0,96458.44,13,0.544,2,1,0,0.294,0,23,0.0,1
1671,1526,1.0,69413.14,13,0.95,1,0,0,0.446,4,83,0.365,0
1672,1134,1.0,40782.94,7,0.743,1,0,0,0.0,3,135,0.69,0
1673,536,1.0,61265.26,8,0.787,1,0,1,0.206,1,338,0.367,0
1674,1517,0.75,70877.4,5,0.613,3,1,0,0.653,0,55,0.698,1
1675,1435,1.0,24297.55,6,0.724,3,0,0,0.531,1,125,0.145,0
1676,1966,1.0,16691.74,11,0.887,1,1,0,0.0,1,36,0.439,0
1677,300,1.0,89778.91,5,0.584,1,1,0,0.388,2,124,0.188,0
1678,839,1.0,3758.62,8,0.698,3,0,1,0.075,0,122,0.763,0
1679,1848,1.0,61967.72,11,0.751,1,1,1,0.229,2,250,0.181,0
1680,1029,1.0,47762.62,11,0.696,2,0,0,0.67,1,378,0.149,0
1681,1885,1.0,83714.02,10,0.9,3,0,1,0.0,1,381,0.711,0
1682,25,0.75,63605.52,6,0.842,3,0,0,0.0,2,373,0.079,0
1683,71,1.0,60985.34,7,0.729,3,1,0,0.338,0,51,0.186,0
1684,1592,1.0,18317.55,5,0.409,1,2,0,0.417,0,229,0.531,0
1685,717,1.0,72788.84,9,0.986,2,0,0,0.225,1,156,0.449,0
1686,1040,1.0,56591.02,5,0.565,2,1,0,0.59,1,193,0.217,0
1687,856,0.75,20583.79,14,1.0,2,0,0,0.243,2,194,0.365,0
1688,816,0.75,48085.6,8,0.581,3,0,2,0.368,0,147,0.841,1
1689,1879,0.5,14903.74,8,0.801,2,1,0,0.314,1,248,0.14,0
1690,189,1.0,36461.43,5,0.877,1,0,1,0.236,2,394,0.393,0
1691,1544,0.5,170372.73,7,0.711,1,1,0,0.487,3,165,0.32,1
1692,1779,1.0,17397.46,8,0.812,1,0,0,0.098,1,88,0.644,1
1693,1315,1.0,10019.36,8,0.693,1,1,0,0.623,0,93,0.085,0
1694,790,1.0,13736.37,12,1.0,3,0,0,0.541,2,132,0.224,0
1695,320,0.75,36050.88,9,0.79,2,0,0,0.545,1,269,0.309,0
1696,1365,1.0,66946.58,6,0.727,3,0,1,0.87,2,256,0.221,0
1697,938,0.75,42846.04,7,0.799,1,0,0,0.405,1,93,0.501,0
1698,299,1.0,11594.01,7,0.976,1,0,0,0.331,3,294,0.567,0
1699,719,0.75,66330.02,7,0.828,3,1,0,0.417,0,54,0.498,0
1700,1923,0.75,5753.8,5,0.787,2,1,0,0.197,2,3,0.0,0
1701,531,0.75,12960.56,5,0.463,3,0,0,0.279,1,74,0.309,0
1702,357,1.0,25638.14,7,0.981,2,0,0,0.092,2,93,0.33,0
1703,1364,0.75,87620.97,10,0.82,1,0,0,0.64,0,365,0.106,0
1704,399,1.0,44169.59,7,0.661,1,0,0,0.049,1,63,0.171,0
1705,1839,1.0,45508.27,13,0.815,1,0,0,0.096,0,281,0.835,0
1706,1718,1.0,11799.74,10,1.0,2,1,2,0.247,0,36,0.594,0
1707,1967,0.75,27863.0,9,0.893,1,0,0,0.024,0,313,0.089,0
1708,1825,0.5,78970.81,9,1.0,1,0,0,0.137,2,300,0.555,0
1709,488,1.0,53965.34,10,0.925,1,1,1,0.211,1,113,0.537,0
1710,425,0.75,68068.28,9,0.364,3,1,0,0.499,1,252,0.196,0
1711,685,1.0,40577.32,8,1.0,2,1,0,0.0,2,194,0.515,0
1712,940,1.0,79569.32,9,0.401,3,1,0,0.17,1,268,0.276,0
1713,1760,1.0,11721.44,8,1.0,2,0,2,0.375,1,313,0.0,0
1714,1467,0.75,35364.72,10,0.927,2,2,0,0.425,2,98,0.28,1
1715,1289,1.0,59999.38,14,1.0,2,0,0,0.949,2,196,0.122,0
1716,1756,0.75,8096.17,11,0.839,2,1,1,0.666,0,398,0.24,1
1717,1292,1.0,1709.97,10,0.807,1,0,1,0.713,1,110,0.521,0
1718,758,0.5,133769.9,8,0.998,3,1,1,0.0,1,379,0.522,0
1719,826,1.0,44637.35,10,0.515,1,0,0,0.384,3,234,0.49,0
1720,1034,1.0,7192.94,4,0.758,3,0,0,0.457,2,172,0.472,0
1721,178,0.75,43773.69,9,0.704,3,1,1,0.0,1,284,0.13,0
1722,1483,0.5,13155.34,7,0.664,1,0,0,0.241,4,64,0.198,0
1723,1305,0.75,18312.3,11,0.636,3,0,2,0.503,0,146,0.687,0
1724,1462,0.75,89673.16,7,0.782,1,0,0,0.517,2,97,0.843,0
1725,1068,0.75,26184.95,4,0.894,3,0,0,0.619,2,23,0.396,0
1726,1566,1.0,26003.99,5,1.0,2,0,1,0.333,0,213,0.473,0
1727,1899,1.0,12730.44,14,0.693,2,0,0,0.165,4,137,0.93,1
1728,1140,0.75,31115.32,9,0.676,3,0,0,0.452,0,293,0.292,1
1729,889,1.0,46873.76,12,0.186,1,1,0,0.351,1,306,0.44,0
1730,210,0.75,26159.38,9,1.0,1,2,0,0.417,1,30,0.234,0
1731,1557,1.0,157380.53,5,0.478,2,1,0,0.0,1,241,0.0,0
1732,1808,0.5,16065.26,6,0.846,1,0,0,0.302,0,340,0.251,0
1733,1399,1.0,15974.59,9,0.809,1,0,1,0.407,2,55,0.493,0
1734,1731,1.0,30082.34,7,0.948,3,1,1,0.301,1,90,0.004,0
1735,1722,0.5,145062.52,9,0.574,1,0,1,0.268,0,167,0.524,0
1736,1596,0.75,68869.96,6,0.865,1,1,0,0.267,2,341,0.075,0
1737,1006,1.0,25419.39,8,1.0,3,0,0,0.081,1,246,0.244,0
1738,200,1.0,25437.19,12,0.797,1,1,0,0.516,0,225,0.35,0
1739,7,1.0,15484.3,10,0.575,2,0,0,0.227,1,282,0.168,0
1740,409,1.0,29354.89,8,0.457,3,0,1,0.0,0,212,0.406,0
1741,862,1.0,34580.49,8,1.0,1,1,1,0.147,2,261,0.371,0
1742,1487,1.0,66620.17,12,0.662,2,0,0,0.109,3,79,0.416,0
1743,912,1.0,56863.53,10,0.702,2,0,0,0.219,2,140,0.767,0
1744,47,1.0,28550.09,7,1.0,2,0,1,0.138,2,238,0.194,0
1745,421,1.0,110379.53,11,0.935,1,1,1,0.273,4,260,0.518,0
1746,1958,0.75,22486.19,9,0.979,1,0,0,0.349,2,194,0.212,0
1747,1976,1.0,9803.02,5,1.0,2,0,0,0.102,1,248,0.403,0
1748,754,0.5,48564.42,16,0.438,1,0,1,0.313,2,236,0.64,0
1749,1610,0.75,85125.83,11,1.0,2,2,1,0.466,4,376,0.647,0
1750,1438,1.0,39327.62,8,1.0,2,1,0,0.211,1,371,0.284,0
1751,1862,0.75,12213.73,8,0.661,2,1,0,0.465,0,110,0.627,0
1752,1775,0.75,45610.62,7,0.9,2,1,0,0.631,3,80,0.471,0
1753,1257,0.75,50072.68,10,0.944,3,0,0,0.064,2,214,0.43,0
1754,789,1.0,54076.03,8,0.608,3,1,1,0.374,2,309,0.469,0
1755,1253,1.0,46317.02,5,0.933,2,2,1,0.809,1,31,0.394,0
1756,638,0.5,93045.97,11,0.623,2,2,0,0.36,1,237,0.182,1
1757,696,0.5,15122.53,7,1.0,2,0,0,0.093,1,157,0.365,0
1758,1217,1.0,706.8,12,0.782,2,0,0,0.422,0,394,0.758,0
1759,1143,1.0,5762.13,9,0.863,2,0,1,0.258,1,256,0.245,0
1760,1162,0.75,12032.36,7,0.424,1,1,1,0.0,0,115,1.0,1
1761,769,1.0,75025.01,12,0.829,1,0,0,0.258,1,351,0.212,0
1762,818,1.0,31108.07,10,0.994,1,0,0,0.014,1,353,0.618,0
1763,21,0.75,116360.32,6,0.571,1,1,0,0.0,1,147,0.035,0
1764,1203,1.0,14050.72,11,0.646,2,0,0,0.517,1,83,0.504,0
1765,1151,1.0,114771.07,15,0.608,1,1,0,0.0,0,39,0.0,0
1766,1870,1.0,18501.8,10,0.519,2,1,0,0.649,2,268,0.622,0
1767,1009,1.0,34529.87,8,0.491,1,0,0,0.442,1,2,0.408,0
1768,935,1.0,7255.77,3,0.956,1,0,0,0.674,2,268,0.649,0
1769,136,1.0,104508.02,11,0.497,2,0,0,0.716,1,6,0.099,0
1770,394,1.0,38422.22,8,0.393,2,1,0,0.581,2,185,0.45,0
1771,676,1.0,162085.57,7,0.644,3,1,0,0.193,0,380,0.554,0
1772,755,1.0,87885.18,16,0.76,3,1,1,0.145,2,163,0.552,0
1773,726,1.0,33842.81,7,0.866,1,0,1,0.328,1,135,0.178,0
1774,788,1.0,21342.91,3,0.573,1,1,1,0.548,1,386,0.437,0
1775,1538,0.75,77402.64,9,0.632,3,1,1,0.773,1,198,0.272,1
1776,263,0.5,41669.54,7,0.858,1,0,0,0.049,1,291,0.45,0
1777,665,1.0,20319.73,7,0.931,3,1,0,0.503,4,385,0.0,0
1778,326,1.0,44063.52,8,0.999,2,0,0,0.31,1,304,0.771,0
1779,616,0.75,4651.29,7,0.846,3,1,1,0.311,3,99,0.249,0
1780,1369,1.0,54847.24,12,0.418,2,1,0,0.463,5,309,0.521,1
1781,94,0.5,62814.05,7,0.575,1,1,1,0.0,0,163,0.11,0
1782,679,1.0,13557.99,6,1.0,1,3,0,0.307,0,117,0.0,1
1783,48,1.0,94789.36,6,1.0,3,1,0,0.0,2,11,0.568,0
1784,1909,0.75,81227.84,12,0.732,2,0,0,0.484,4,67,0.562,0
1785,1454,1.0,51177.15,10,0.715,3,0,0,0.378,0,168,0.613,0
1786,487,0.75,17252.48,7,0.55,2,0,0,0.723,1,67,0.49,0
1787,397,1.0,65567.96,11,1.0,3,0,0,0.674,1,75,0.695,0
1788,198,0.75,29711.9,10,0.538,1,0,2,0.149,1,242,0.486,0
1789,946,1.0,47212.2,6,1.0,1,0,0,0.369,4,267,0.17,0
1790,1507,1.0,70145.21,8,0.734,3,1,0,0.703,1,180,1.0,1
1791,1168,0.5,9994.2,10,0.578,1,1,2,0.42,1,248,0.191,0
1792,1762,0.5,6889.67,12,0.393,1,0,0,0.481,1,132,0.611,0
1793,688,0.5,27298.57,12,0.696,3,0,0,0.713,2,53,0.525,1
1794,556,1.0,143999.74,7,0.725,3,0,0,0.674,1,65,0.665,0
1795,956,1.0,166600.84,9,0.686,3,1,0,0.356,2,313,0.377,0
1796,404,1.0,53930.41,8,0.751,1,2,1,0.576,0,96,0.484,0
1797,1951,1.0,82832.34,6,1.0,3,0,0,0.535,2,172,0.243,0
1798,372,1.0,39714.13,7,0.874,1,1,0,0.733,1,122,0.545,0
1799,958,1.0,44094.12,5,0.789,3,0,0,0.337,0,311,0.079,0
1800,1044,1.0,34496.58,6,0.978,3,1,1,0.628,0,255,0.717,0
1801,115,1.0,89968.98,9,0.567,3,0,0,0.212,3,34,0.988,0
1802,937,1.0,117262.88,8,0.893,2,1,1,0.432,3,253,0.675,1
1803,909,1.0,43292.9,9,0.889,3,2,0,0.54,0,283,0.0,1
1804,519,1.0,43944.1,8,1.0,1,1,1,0.49,0,284,0.267,0
1805,256,0.5,35961.67,8,0.476,3,2,0,0.396,0,243,0.646,0
1806,91,0.75,119283.02,6,0.577,3,0,1,0.311,1,298,0.121,0
1807,18,1.0,75654.66,4,0.588,1,2,2,0.497,2,16,0.063,0
1808,963,0.75,16865.97,6,0.846,2,1,1,0.448,2,289,0.435,0
1809,180,1.0,141072.09,5,0.795,3,1,0,0.346,1,304,0.28,0
1810,1918,1.0,2505.77,5,0.864,2,0,0,0.487,2,24,0.266,0
1811,490,1.0,111280.83,8,0.329,3,0,1,0.0,3,373,0.051,0
1812,1305,1.0,84966.86,9,1.0,1,1,0,0.423,2,255,0.824,0
1813,1347,0.75,43398.56,11,0.797,1,1,0,0.0,0,348,0.156,0
1814,991,1.0,42573.02,13,0.861,1,0,0,0.095,1,359,0.292,0
1815,1767,0.5,37451.55,9,0.824,1,1,0,0.398,0,11,0.505,1
1816,222,1.0,17653.17,9,0.624,3,1,0,0.302,3,396,0.343,0
1817,468,1.0,133603.68,15,0.854,3,1,1,0.0,1,267,0.28,0
1818,505,1.0,41581.29,7,0.765,2,0,0,0.0,1,10,0.635,0
1819,271,1.0,17350.15,8,0.763,3,1,1,0.227,1,11,0.492,0
1820,590,1.0,128169.92,11,0.849,2,0,1,0.0,1,164,0.481,0
1821,626,1.0,58503.26,8,0.729,1,0,0,0.0,3,100,0.295,0
1822,1529,1.0,61120.17,11,0.478,3,1,0,0.16,0,104,0.072,1
1823,603,1.0,147976.99,9,0.714,1,0,0,0.525,3,296,0.686,0
1824,1753,0.5,67388.4,4,1.0,1,0,0,0.013,1,79,0.219,0
1825,1545,0.75,24413.83,10,0.639,1,0,0,0.0,1,368,0.058,1
1826,1803,1.0,67313.98,13,0.769,2,0,0,0.638,1,269,0.308,0
1827,211,0.5,19206.6,13,0.917,2,0,1,0.515,0,358,0.382,0
1828,1969,1.0,28616.45,3,1.0,2,0,0,0.391,0,157,0.046,0
1829,1228,1.0,52627.45,6,0.699,2,0,0,0.292,0,262,0.287,0
1830,1964,1.0,81949.96,10,0.505,3,1,0,0.823,0,323,0.395,0
1831,710,0.75,25669.51,6,0.885,1,0,0,0.381,1,107,0.076,1
1832,1906,1.0,36579.88,12,0.588,2,0,0,0.321,1,270,0.677,1
1833,1177,0.5,36266.88,12,0.809,1,1,0,0.256,2,365,0.074,0
1834,144,1.0,92083.47,9,0.871,3,1,1,0.409,2,136,0.561,0
1835,820,1.0,42530.03,11,0.654,3,2,1,0.117,1,201,0.437,0
1836,276,0.5,139807.56,13,0.696,2,4,0,0.579,0,63,1.0,0
1837,1882,0.5,28597.57,7,0.914,3,0,0,0.626,1,338,0.415,0
1838,609,0.5,26660.4,7,0.969,1,0,0,0.619,0,39,0.049,0
1839,445,1.0,109906.14,9,0.759,1,0,0,0.289,1,159,0.083,0
1840,1106,1.0,63404.41,6,0.784,2,2,3,0.394,3,134,0.32,1
1841,850,0.75,107111.81,15,0.525,2,1,0,0.0,1,190,0.0,0
1842,194,0.75,13071.37,8,0.774,1,0,1,0.0,0,163,0.062,0
1843,1633,1.0,41746.27,12,0.672,2,0,0,0.493,1,146,0.556,0
1844,1691,0.75,52575.95,11,0.766,1,1,0,0.529,1,37,0.941,1
1845,1486,1.0,49837.08,5,1.0,2,0,0,0.0,2,367,0.374,0
1846,1233,1.0,37056.1,5,0.525,2,0,0,0.0,0,193,0.135,0
1847,805,1.0,49081.63,14,0.985,1,0,0,0.067,1,135,0.657,0
1848,1085,1.0,51074.17,10,0.789,1,1,0,0.387,2,322,0.726,0
1849,1042,1.0,26025.35,8,0.745,2,0,0,0.192,2,64,0.286,0
1850,331,1.0,89496.91,8,0.576,2,0,0,0.009,0,111,0.556,0
1851,164,0.75,129199.1,6,0.806,3,1,0,0.222,3,365,0.726,0
1852,507,0.5,71476.68,10,1.0,2,0,0,0.218,1,30,0.483,1
1853,909,1.0,57138.0,7,0.24,3,0,0,0.527,0,279,0.227,0
1854,321,0.5,39680.64,12,0.359,3,1,0,0.233,3,364,0.269,0
1855,214,1.0,52251.78,8,0.715,2,0,0,0.665,0,64,0.092,0
1856,1704,1.0,56262.4,13,0.815,1,1,0,0.0,0,124,0.204,0
1857,750,1.0,17714.67,4,0.938,2,1,1,0.414,2,180,0.556,0
1858,1168,0.75,86452.74,11,0.84,2,0,0,0.825,1,133,0.345,0
1859,1048,1.0,30256.86,5,0.423,2,1,0,0.266,1,18,0.019,0
1860,1470,1.0,113909.3,11,0.873,3,0,0,0.23,1,39,0.485,0
1861,1479,0.75,47858.64,10,0.715,2,2,0,0.134,2,390,0.676,0
1862,592,1.0,87500.87,6,0.927,2,1,1,0.0,2,243,0.356,0
1863,1695,1.0,70720.83,6,0.607,3,1,0,0.565,3,271,0.379,1
1864,743,1.0,13244.51,7,0.444,2,0,1,0.103,0,283,0.768,0
1865,1670,1.0,107055.58,6,0.66,1,0,0,0.527,3,166,0.694,0
1866,810,0.75,22309.87,11,0.848,1,1,0,0.398,0,103,0.537,0
1867,222,1.0,28582.85,7,0.827,1,1,0,0.464,1,361,0.756,1
1868,1520,1.0,30746.53,14,0.753,1,0,0,0.064,1,147,0.694,0
1869,61,0.75,8718.95,7,0.628,2,0,0,0.386,1,93,0.371,1
1870,1544,1.0,49552.78,10,0.724,1,1,0,0.301,0,382,0.497,0
1871,87,0.75,91329.0,10,1.0,3,0,0,0.348,0,40,0.43,0
1872,414,0.75,112026.8,7,1.0,2,0,0,0.0,4,227,0.895,0
1873,1207,1.0,37048.27,8,0.835,1,0,0,0.431,0,148,0.508,0
1874,1883,0.75,42246.36,9,0.955,2,0,0,0.858,1,320,0.489,0
1875,817,1.0,74222.7,5,0.605,1,0,1,0.0,1,173,0.868,0
1876,242,0.75,37876.83,13,1.0,1,0,1,0.537,0,142,0.443,0
1877,466,1.0,97047.17,7,0.68,2,1,1,0.241,2,110,0.317,1
1878,1792,0.75,40641.97,5,0.497,3,0,0,0.041,0,128,0.0,0
1879,1453,1.0,19664.98,15,0.98,2,0,0,0.124,2,373,0.293,0
1880,201,0.5,50526.65,10,0.768,2,1,1,0.665,1,58,0.448,1
1881,770,1.0,10657.04,6,1.0,3,0,0,0.372,0,0,0.646,0
1882,529,0.75,50022.23,16,0.915,3,0,1,0.269,1,88,0.398,0
1883,356,0.75,57298.39,15,0.491,2,0,0,0.0,0,324,0.184,0
1884,1693,1.0,22407.98,8,0.787,2,0,1,0.438,1,190,0.499,0
1885,1235,1.0,55653.12,8,0.571,2,0,0,0.57,1,258,0.0,0
1886,359,1.0,34316.65,8,1.0,2,0,0,0.375,3,108,0.725,0
1887,1301,0.75,21592.71,10,0.767,3,2,0,0.014,1,344,0.758,0
1888,827,0.75,9147.42,5,0.618,1,0,1,0.432,1,122,0.0,0
1889,123,1.0,11956.46,7,0.344,3,0,0,0.765,2,279,0.189,0
1890,900,1.0,121812.92,11,0.983,3,1,0,0.26,1,227,0.488,0
1891,371,0.75,33194.99,8,0.681,2,1,0,0.559,2,277,0.841,0
1892,491,1.0,56275.85,6,0.698,1,0,0,0.244,1,299,0.387,0
1893,1758,1.0,36805.63,12,0.847,1,0,1,0.255,1,206,0.498,0
1894,1420,1.0,123858.63,13,0.573,1,1,0,0.351,2,399,0.464,0
1895,269,1.0,21686.13,8,0.446,1,0,0,0.21,2,141,0.012,0
1896,1702,1.0,45083.44,6,0.789,2,2,0,0.186,3,29,0.315,0
1897,1149,0.75,28419.05,10,0.564,1,0,0,0.305,0,291,0.21,0
1898,1749,1.0,86837.19,6,0.735,1,1,0,0.541,1,155,0.459,0
1899,1494,0.75,55835.34,10,0.577,3,0,0,0.321,0,190,0.229,0
1900,679,1.0,43822.43,9,0.478,3,0,0,0.291,0,145,0.408,0
1901,1070,1.0,13648.95,10,0.422,1,0,0,0.349,1,133,0.387,0
1902,1062,1.0,161532.27,8,0.77,1,0,0,0.697,2,104,0.408,0
1903,1440,0.5,37658.06,11,0.969,1,0,0,0.054,2,359,0.667,0
1904,497,0.75,18559.32,11,0.946,1,0,0,0.468,2,46,0.497,0
1905,666,1.0,9193.3,13,0.755,2,0,1,0.511,1,369,0.339,0
1906,490,1.0,11548.77,9,1.0,1,0,0,0.259,1,90,0.524,0
1907,592,1.0,43499.33,9,0.643,1,0,0,0.607,0,116,0.265,0
1908,323,1.0,87784.98,12,0.914,1,0,0,0.535,2,119,0.131,0
1909,74,1.0,53131.07,8,0.652,3,1,1,0.509,1,288,0.668,1
1910,1880,0.75,9788.49,13,0.605,3,0,0,0.0,4,207,0.236,0
1911,149,1.0,43429.31,8,0.912,3,2,0,0.166,3,223,0.147,0
1912,1776,0.5,106428.54,6,0.837,3,0,0,0.133,1,12,0.78,0
1913,7,1.0,32264.49,10,0.876,3,1,0,0.481,0,52,0.62,0
1914,1554,0.75,53250.04,11,0.452,3,1,0,0.526,0,200,0.354,0
1915,657,0.75,33433.34,12,0.956,3,0,0,0.237,2,291,0.623,0
1916,1035,1.0,62126.56,10,0.885,3,0,0,0.238,0,378,0.284,0
1917,565,1.0,21383.74,8,0.669,1,0,0,0.855,1,151,0.52,0
1918,981,0.5,436.21,8,0.867,1,1,0,0.35,2,316,0.414,0
1919,903,0.5,14459.73,8,0.969,2,1,0,0.415,2,33,0.309,1
1920,1059,1.0,28994.32,8,0.603,2,0,0,0.242,0,258,0.465,0
1921,787,0.75,40117.0,11,0.604,2,1,0,0.633,2,187,0.12,0
1922,1073,0.75,29975.48,4,0.692,2,0,1,0.404,4,201,0.257,0
1923,1651,1.0,29475.77,7,0.306,2,1,1,0.346,2,373,0.0,0
1924,869,0.75,88301.85,9,0.816,3,1,0,0.356,1,171,0.318,0
1925,723,1.0,16828.16,6,0.932,3,1,0,0.197,3,29,0.464,0
1926,264,1.0,43654.51,10,0.864,3,0,1,0.064,1,111,0.039,0
1927,720,0.75,10480.84,9,0.846,3,0,0,0.302,0,18,0.495,0
1928,252,0.75,71510.84,11,0.955,1,0,1,0.689,0,240,0.0,0
1929,365,0.75,52114.33,7,0.73,1,1,0,0.228,2,265,0.253,0
1930,1904,0.5,159456.29,7,0.436,2,0,2,0.564,2,190,0.375,1
1931,179,0.75,16209.28,5,0.776,3,0,0,0.202,0,287,0.395,0
1932,964,1.0,127898.75,5,1.0,2,0,0,0.0,0,316,0.458,0
1933,1668,1.0,18382.47,9,0.822,1,0,0,0.17,2,372,0.0,0
1934,1906,1.0,32060.26,3,0.676,3,1,0,0.0,0,125,0.442,0
1935,294,1.0,12398.72,11,0.907,2,1,0,0.487,0,100,0.57,0
1936,327,1.0,158077.5,8,0.827,3,0,0,0.0,2,97,0.288,0
1937,745,1.0,58120.85,8,0.707,2,0,0,0.321,4,303,0.34,0
1938,1109,0.75,58580.25,8,0.774,3,0,1,0.113,3,304,0.04,0
1939,1919,0.75,19992.47,7,0.687,1,0,0,0.145,1,41,0.615,0
1940,416,0.75,2949.27,8,0.873,3,0,0,0.517,2,219,0.083,0
1941,329,0.5,30983.81,10,0.57,3,0,1,0.271,0,98,0.67,0
1942,507,0.75,26291.3,9,0.816,3,0,0,0.293,1,308,0.949,1
1943,1748,1.0,6187.54,8,0.924,2,0,0,0.277,2,187,0.275,0
1944,61,1.0,32711.44,12,0.798,3,1,0,0.201,2,327,0.207,0
1945,760,0.75,43717.69,8,0.8,3,1,1,0.101,2,221,0.353,0
1946,238,1.0,61050.68,9,0.764,1,0,0,0.0,0,230,0.649,0
1947,314,1.0,3624.69,11,0.857,2,1,1,0.396,0,142,0.171,0
1948,1833,1.0,13195.63,9,0.678,3,1,0,0.375,3,198,0.0,1
1949,4,1.0,20645.34,9,0.724,3,0,2,0.586,1,253,0.682,0
1950,643,0.5,91018.9,8,0.57,2,0,0,0.401,0,388,0.405,0
1951,1830,1.0,89815.12,8,0.696,1,0,0,0.188,2,92,0.342,0
1952,1216,1.0,55804.48,5,0.349,1,2,0,0.26,0,337,0.413,0
1953,144,1.0,32235.82,12,0.756,1,1,0,0.443,0,198,0.194,0
1954,930,1.0,94952.38,8,0.873,2,1,0,0.576,1,275,0.35,0
1955,1941,1.0,50812.88,3,0.737,1,1,0,0.2,0,62,0.464,0
1956,801,0.75,91311.69,9,0.934,2,1,1,0.577,0,227,0.52,0
1957,1057,0.75,57723.09,9,1.0,1,1,0,0.282,2,111,0.406,0
1958,1064,1.0,7309.72,11,0.747,2,1,0,0.135,1,57,0.0,0
1959,1321,0.5,2881.03,9,0.551,1,0,0,0.141,0,382,0.317,0
1960,375,1.0,29579.8,10,0.968,2,0,0,0.229,0,3,0.41,0
1961,1679,1.0,77831.49,7,0.928,2,0,0,0.297,1,358,0.431,0
1962,1977,1.0,25996.43,7,0.84,2,0,1,0.588,0,305,0.29,0
1963,285,0.75,107788.91,10,0.645,3,0,0,0.772,1,6,0.887,0
1964,1636,1.0,72896.58,9,0.826,3,1,0,0.247,0,69,0.285,0
1965,1634,0.75,101334.28,11,0.688,2,0,0,0.0,2,182,0.508,0
1966,1483,0.75,30279.86,6,0.603,1,0,0,0.153,0,222,0.281,0
1967,742,0.75,17388.76,7,0.822,3,2,1,0.225,1,85,0.515,1
1968,938,1.0,15006.82,8,0.555,3,1,0,0.37,1,243,0.027,0
1969,1678,1.0,61792.67,15,0.901,3,1,0,0.0,1,245,0.774,0
1970,306,0.75,8101.15,13,0.806,2,0,0,0.565,1,271,0.48,0
1971,1657,1.0,8732.19,11,0.728,2,0,1,0.076,0,118,0.264,0
1972,1841,0.75,24669.95,11,0.742,3,2,0,0.377,0,207,0.296,0
1973,1364,1.0,49379.28,9,0.535,1,0,1,0.27,1,271,0.212,0
1974,683,0.5,20963.05,9,0.547,2,0,1,0.133,1,317,0.307,1
1975,1118,1.0,89954.54,13,1.0,3,2,0,0.636,1,368,0.391,0
1976,101,1.0,102333.75,10,0.72,3,1,0,0.188,2,155,0.256,0
1977,1863,1.0,1337.52,13,0.465,3,0,0,0.062,1,348,0.58,0
1978,685,0.75,58543.25,8,0.934,3,0,1,0.434,0,35,0.952,0
1979,115,1.0,26107.48,12,0.545,1,0,0,0.52,0,108,0.34,0
1980,1589,1.0,80342.96,12,0.865,2,0,0,0.251,1,348,0.0,0
1981,1315,1.0,60026.11,7,1.0,3,2,0,0.346,4,282,0.31,1
1982,1245,1.0,47619.24,10,0.707,1,0,1,0.541,1,42,0.37,0
1983,109,1.0,37615.38,7,0.982,2,2,1,0.248,2,8,0.586,0
